,P.Name,PSI_P_RADIUS,PSI_P_MASS,PSI_P_ESCAPE,PSI_P_TEMP_SURF,PSI_Interior,PSI_Surface,PSI_Global
1307,K2-138 b,0.803066,0.54372,0.919902,0.116997,0.6607897135397917,0.3280636741457365,0.46559757437251836
1308,K2-138 c,0.986424,0.841103,0.959054,0.147425,0.9108700157936916,0.3760166697767534,0.5852369690460802
1309,K2-138 d,0.99672,0.945251,0.983776,0.184969,0.9706444131194493,0.4265771477048437,0.6434708425283437
1311,K2-138 f,0.910428,0.339518,0.742165,0.288548,0.5559736447926287,0.46276368312563165,0.507232108196059
1316,K2-141 b,0.803066,0.744473,0.985287,0.047538,0.7732146883097863,0.2164222109812207,0.40907313821266655
1318,K2-146 b,0.936313,0.80102,0.962287,0.368079,0.8660285441369701,0.5951450551529434,0.7179224231519867
1319,K2-146 c,0.964363,0.91981,0.988041,0.445967,0.941823089029994,0.6638024409769823,0.7906860726398257
1320,K2-147 b,0.514863,0.084482,0.70654,0.163389,0.20855851928415678,0.33976589596367673,0.2661974308017252
1321,K2-148 b,0.749223,0.444438,0.898314,0.284768,0.5770469406157527,0.5057776993423099,0.5402383492840488
1322,K2-148 c,0.860338,0.607097,0.924406,0.356279,0.7227092214618546,0.5738871363552245,0.6440136066281965
1323,K2-148 d,0.83703,0.571661,0.919331,0.418536,0.6917350698280376,0.6203008297721356,0.6550449128088989
1324,K2-149 b,0.83703,0.571661,0.919331,0.558195,0.6917350698280376,0.7163560340675578,0.7039379171826576
1325,K2-15 b,0.980475,0.86888,0.957195,0.300088,0.9229924799260284,0.53595030848018,0.703333565487416
1326,K2-150 b,0.92408,0.708392,0.937917,0.626928,0.8090802675631139,0.7668157725138419,0.7876645925754915
1327,K2-151 b,0.796636,0.51012,0.909425,0.393418,0.637479377172313,0.5981506203708227,0.6175019715994635
1328,K2-152 b,0.984268,0.8069,0.949663,0.730982,0.8911822760804884,0.8331785877385472,0.8616925148812454
1329,K2-153 b,0.92408,0.708392,0.937917,0.478188,0.8090802675631139,0.6697019145828986,0.7360995885328705
1330,K2-154 b,0.92408,0.702543,0.936084,0.266295,0.8057331664018802,0.4992739616483119,0.634256722487752
1331,K2-154 c,0.941114,0.731209,0.939844,0.387961,0.8295486886409984,0.6038400600192074,0.7077532973698075
1332,K2-155 b,0.879844,0.634061,0.927474,0.403721,0.7469101461916285,0.6119156238845352,0.6760517643587212
1334,K2-155 d,0.903791,0.669287,0.931674,0.874451,0.7777503243438733,0.9026091407547344,0.8378571190708709
1335,K2-156 b,0.669121,0.295436,0.851775,0.099751,0.4446149252510536,0.29148826395757343,0.36000004540424146
1336,K2-157 b,0.630914,0.223947,0.818087,0.035789,0.37588734689797687,0.17110965970102332,0.25360984999331815
1338,K2-158 c,0.731196,0.423782,0.89533,0.172153,0.5566576176358319,0.3925987079576294,0.46748589439532795
1339,K2-159 b,0.979924,0.797063,0.948053,0.284057,0.8837766478087097,0.5189422810110966,0.677221580812508
1340,K2-16 b,0.929013,0.714182,0.93823,0.310015,0.8145454943500701,0.5393193612786398,0.6627972206831239
1344,K2-162 b,0.780197,0.489764,0.906769,0.323005,0.6181524112288166,0.5411939770960131,0.5783946419914464
1345,K2-163 b,0.982474,0.864536,0.956536,0.251801,0.9216203893491072,0.4907715571791014,0.6725362991012984
1347,K2-165 b,0.731196,0.421498,0.894334,0.12268,0.5551555201995203,0.3312354074068773,0.4288206675376841
1348,K2-165 c,0.815686,0.53606,0.913151,0.172822,0.6612538371608894,0.3972563179132586,0.51253025721078
1350,K2-166 b,0.964363,0.774251,0.945922,0.124349,0.864094333457291,0.3429642179265936,0.5443835387748063
1351,K2-167 b,0.979924,0.799539,0.948789,0.14689,0.8851482672614798,0.37331972384271367,0.5748419841086002
1352,K2-168 b,0.8933,0.656714,0.930802,0.287736,0.7659259861109297,0.5175183516282297,0.6295877649711394
1353,K2-169 b,0.731196,0.421041,0.894133,0.182657,0.5548544809551419,0.4041282610521071,0.4735318115241794
1354,K2-17 b,0.973324,0.787042,0.947055,0.559635,0.8752410340060617,0.728014508732484,0.7982406726009608
1355,K2-170 b,0.776845,0.480605,0.904225,0.159896,0.6110283064024121,0.38023934646482865,0.4820134893319525
1356,K2-170 c,0.879844,0.634061,0.927474,0.208234,0.7469101461916285,0.439467428731641,0.5729246734435594
1358,K2-172 b,0.845902,0.57891,0.919133,0.290978,0.699786486594304,0.5171532481518414,0.6015786353877681
1360,K2-173 b,0.827995,0.556911,0.916889,0.153808,0.6790578203989702,0.3755327726204465,0.504983629501019
1362,K2-175 b,0.933893,0.719914,0.938535,0.135017,0.8199528310835935,0.35597497116370413,0.5402616823360508
1363,K2-176 b,0.796636,0.510521,0.909578,0.194429,0.6377298858890024,0.42053340053080207,0.5178674710126352
1364,K2-177 b,0.950562,0.747741,0.942058,0.185464,0.8430742437306457,0.41799263738970327,0.5936318949082016
1367,K2-18 b,0.999128,0.999926,0.999723,0.935233,0.999526920361828,0.966940505128935,0.9830987057588036
1368,K2-18 c,0.951489,0.920784,0.963465,0.57096,0.9360106021707233,0.7416872497218757,0.8332029340049881
1372,K2-183 b,0.669121,0.295436,0.851775,0.03869,0.4446149252510536,0.18153560188018217,0.284101105348716
1373,K2-183 c,0.986424,0.811752,0.950449,0.23073,0.8948361050203552,0.46829168022718487,0.647336313787456
1374,K2-183 d,0.986424,0.811752,0.950449,0.336277,0.8948361050203552,0.5653442653578438,0.711259769991532
1375,K2-184 b,0.790123,0.502053,0.908394,0.445439,0.6298282484288872,0.636108571680967,0.6329606208228318
1376,K2-185 b,0.689281,0.335388,0.867065,0.222262,0.4808082528701021,0.4389938507883681,0.459425583112514
1377,K2-185 c,0.99672,0.83996,0.953662,0.483283,0.9149890333769034,0.6788877906885644,0.7881464859869078
1379,K2-187 b,0.704897,0.377099,0.882722,0.057361,0.5155734223202356,0.2250195916848131,0.34060845699136877
1380,K2-187 c,0.770075,0.473441,0.903524,0.122861,0.6038088092061923,0.33317842391727587,0.448526551497998
1381,K2-187 d,0.994658,0.844517,0.954372,0.199602,0.9165181886825814,0.4364568248337973,0.6324718322066387
1382,K2-187 e,0.903791,0.669287,0.931674,0.281683,0.7777503243438733,0.5122857867850718,0.6312134637575832
1383,K2-188 b,0.752756,0.45279,0.900659,0.063486,0.583815372562251,0.2391218042630157,0.3736348287346486
1385,K2-189 b,0.806251,0.522432,0.911048,0.117874,0.6490079525183031,0.3277024137109765,0.46117401548424947
1386,K2-189 c,0.976501,0.875327,0.95787,0.194787,0.924531065366113,0.4319497930199758,0.6319422460363211
1390,K2-190 b,0.756266,0.455406,0.900612,0.208697,0.5868629090307207,0.43353779831059713,0.504407824573857
1391,K2-190 c,0.669121,0.290485,0.848857,0.312086,0.4408736935733408,0.5147002872565742,0.4763589158670859
1392,K2-191 b,0.821879,0.546001,0.914853,0.136523,0.6698856289539282,0.3534097849791372,0.48656359922339226
1393,K2-192 b,0.806251,0.522432,0.911048,0.170523,0.6490079525183031,0.39415052721517446,0.5057734934255947
1401,K2-198 c,0.776845,0.482698,0.905054,0.152415,0.6123573530300751,0.37140786934312525,0.4769007651131377
1402,K2-198 d,0.9865,0.855736,0.955189,0.233106,0.9187946255828884,0.4718689299307595,0.6584456217486228
1403,K2-199 b,0.860338,0.881902,0.992303,0.197151,0.8710532721228937,0.44230479169120474,0.6207020509699148
1405,K2-200 b,0.759753,0.458879,0.90092,0.145847,0.5904529590805689,0.3624865228391257,0.462635104631272
1406,K2-201 b,0.770075,0.473441,0.903524,0.073506,0.6038088092061923,0.25770998262387895,0.3944712381513674
1408,K2-202 b,0.986424,0.811752,0.950449,0.152067,0.8948361050203552,0.3801735499518608,0.5832606781454451
1409,K2-203 b,0.759753,0.461472,0.901982,0.286015,0.5921188532853856,0.5079176918852109,0.5484046328054047
1411,K2-205 b,0.92408,0.705475,0.937004,0.276379,0.8074127432732283,0.5088892104535131,0.6410020541577213
1414,K2-208 b,0.848824,0.586076,0.92073,0.150208,0.7053193423010602,0.37188844004620525,0.5121524284261052
1415,K2-209 b,0.575702,0.145509,0.767884,0.136834,0.28943016829280255,0.3241491003473556,0.30629810424730947
1416,K2-21 b,0.887964,0.647109,0.929295,0.423644,0.7580300100101578,0.6274474089356016,0.689654961322183
1417,K2-21 c,0.978484,0.873187,0.957845,0.518193,0.9243373348015324,0.7045201019736769,0.806978459051078
1418,K2-210 b,0.575702,0.141399,0.763328,0.048528,0.28531331391647324,0.19246501288286139,0.2343348685931863
1419,K2-211 b,0.73848,0.431939,0.896485,0.061039,0.5647816504809625,0.2339242354160851,0.36347780642811434
1421,K2-213 b,0.803066,0.519672,0.911013,0.145062,0.6460115435129623,0.36352904671566477,0.4846070166439838
1422,K2-214 b,0.988526,0.853511,0.95515,0.156095,0.9185411339651589,0.38612710245461923,0.595544814890825
1423,K2-215 b,0.950562,0.750449,0.942883,0.185734,0.8445994922671929,0.4184799052786167,0.5945148572763701
1424,K2-216 b,0.865993,0.94985,0.974837,0.151577,0.9069528383824597,0.38439935997475333,0.5904507520543126
1427,K2-219 b,0.752756,0.451916,0.900297,0.103951,0.583251644229144,0.3059195538814085,0.42240748431245595
1428,K2-219 c,0.780197,0.488936,0.906445,0.140595,0.6176296628174525,0.3569896844097879,0.4695608782802567
1431,K2-220 b,0.99672,0.83996,0.953662,0.246901,0.9149890333769034,0.4852423121101456,0.6663267922808116
1432,K2-221 b,0.848824,0.586076,0.92073,0.097039,0.7053193423010602,0.29890921442806007,0.4591584155039804
1433,K2-222 b,0.99672,0.83996,0.953662,0.221886,0.9149890333769034,0.4600046157724942,0.6487674303898033
1434,K2-223 b,0.585271,0.157012,0.776515,0.037778,0.303141172149215,0.17127516944963153,0.22786082512581385
1435,K2-223 c,0.799861,0.514117,0.909926,0.137631,0.6412660428691044,0.35388419759294143,0.4763758170020113
1436,K2-224 b,0.815686,0.538368,0.913999,0.159065,0.6626758185176217,0.3812941789943823,0.5026673175780447
1437,K2-224 c,0.992605,0.84678,0.954415,0.244491,0.9167977213649693,0.48305887608551407,0.665482739731334
1439,K2-226 b,0.809416,0.530254,0.91297,0.136808,0.6551305760411431,0.3534142042419914,0.4811781907008858
1440,K2-227 b,0.845902,0.57891,0.919133,0.269704,0.699786486594304,0.4978893919657256,0.5902679631457813
1441,K2-228 b,0.708733,0.385824,0.885576,0.198903,0.5229208362572675,0.4196947975946331,0.46847321645000173
1442,K2-229 b,0.630914,0.466199,0.946354,0.056407,0.5423388939454739,0.2310432645155448,0.3539826952421716
1444,K2-230 b,0.916577,0.693659,0.935561,0.075448,0.797365590706672,0.26568064725907303,0.46026579955614966
1445,K2-231 b,0.976501,0.875327,0.95787,0.263188,0.924531065366113,0.5020954984462617,0.6813243618821008
1452,K2-239 b,0.669121,0.295436,0.851775,0.53252,0.4446149252510536,0.6734888440056004,0.5472140276299288
1453,K2-239 c,0.630914,0.223947,0.818087,0.63086,0.37588734689797687,0.7183998641564459,0.5196512474243022
1454,K2-239 d,0.669121,0.295436,0.851775,0.700895,0.4446149252510536,0.7726608820336384,0.5861199197346899
1457,K2-240 b,0.92408,0.708392,0.937917,0.393359,0.8090802675631139,0.6074027438224164,0.701026086882942
1458,K2-240 c,0.879844,0.634061,0.927474,0.670891,0.7469101461916285,0.7888180774639993,0.767578155992753
1461,K2-243 b,0.962093,0.76643,0.94425,0.155966,0.8587065494043934,0.38375890282832525,0.5740525091408687
1462,K2-243 c,0.926553,0.711294,0.938074,0.235075,0.8118199243563808,0.4695931702548494,0.6174342814863497
1463,K2-244 b,0.865993,0.61395,0.92499,0.313217,0.7291614377831566,0.5382588529973288,0.6264803262282423
1466,K2-247 b,0.950562,0.750449,0.942883,0.188395,0.8445994922671929,0.42146701268901227,0.5966329063373141
1467,K2-247 c,0.964363,0.774251,0.945922,0.323555,0.864094333457291,0.5532249024673419,0.6914032856079675
1471,K2-250 b,0.9865,0.855736,0.955189,0.172,0.9187946255828884,0.40533012224605264,0.6102582550908495
1472,K2-251 b,0.997038,0.828391,0.952153,0.508907,0.9088109296536876,0.6961015204487058,0.7953770614823724
1473,K2-252 b,0.863174,0.610533,0.9247,0.318985,0.7259450473293415,0.543107198902758,0.6279060289664121
1475,K2-254 b,0.834037,0.568006,0.918967,0.24205,0.688286292339169,0.47163117194477294,0.5697519378549273
1476,K2-254 c,0.964363,0.774251,0.945922,0.411547,0.864094333457291,0.6239321768702107,0.7342589859819364
1479,K2-257 b,0.561056,0.126797,0.751563,0.226444,0.2667212358099745,0.41253718859273764,0.33171136362661363
1481,K2-259 b,0.990702,0.818947,0.951284,0.224698,0.9007399351610874,0.462332793809827,0.6453228732340951
1485,K2-263 b,0.992605,0.769408,0.935905,0.531779,0.8739097366662074,0.7054747514936307,0.7851886743340463
1486,K2-264 b,0.973324,0.787042,0.947055,0.466771,0.8752410340060617,0.6648742809020364,0.7628402539855478
1488,K2-265 b,0.857485,0.857508,0.998314,0.105143,0.857496499922886,0.323984149152393,0.5270818474664739
1490,K2-266 c,0.504107,0.078379,0.699419,0.331037,0.19877475330886465,0.4811793506614764,0.30926737093501255
1493,K2-268 b,0.799861,0.514117,0.909926,0.129151,0.6412660428691044,0.342808770054093,0.4688620516030413
1495,K2-268 d,0.796636,0.51012,0.909425,0.193742,0.637479377172313,0.4197544738892011,0.5172860142901409
1496,K2-268 e,0.749223,0.444438,0.898314,0.227196,0.5770469406157527,0.4517669172748266,0.510578806341243
1497,K2-268 f,0.973324,0.787042,0.947055,0.461021,0.8752410340060617,0.6607664058916737,0.760480027567521
1498,K2-269 b,0.818792,0.542577,0.914569,0.081468,0.6665265988570899,0.2729617322849487,0.42653986336335126
1500,K2-270 b,0.763216,0.464913,0.902274,0.116658,0.5956752808435146,0.3244340923700837,0.4396104742698476
1505,K2-274 b,0.943495,0.736773,0.940836,0.32833,0.8337515467062115,0.5557919429786654,0.6807293089806791
1506,K2-275 b,0.994936,0.82369,0.951405,0.132925,0.9052727952611853,0.3556198948666961,0.5673914136435824
1507,K2-275 c,0.968867,0.781962,0.946878,0.329933,0.8704120731320311,0.5589331795250663,0.6974970878309749
1509,K2-277 b,0.941114,0.731209,0.939844,0.165833,0.8295486886409984,0.3947874745378835,0.5722721658396404
1511,K2-279 b,0.708733,0.385824,0.885576,0.190034,0.5229208362572675,0.4102310929025249,0.46316129605065354
1512,K2-28 b,0.990702,0.818947,0.951284,0.363901,0.9007399351610874,0.5883648518428,0.7279860702650474
1515,K2-282 b,0.976501,0.875327,0.95787,0.150986,0.924531065366113,0.38029588456884467,0.5929547700413432
1522,K2-286 b,0.945863,0.742284,0.941809,0.736898,0.8379134627704702,0.833076928309745,0.835491695802062
1524,K2-288 B b,0.903791,0.669287,0.931674,0.810958,0.7777503243438733,0.8692229194470197,0.8222155480937149
1529,K2-291 b,0.824946,0.853957,0.989749,0.100578,0.8393261650407426,0.31551065738259937,0.5146030995732739
1531,K2-293 b,0.984483,0.860155,0.955867,0.268391,0.9202216987579678,0.5065038005750796,0.6827120826472655
1532,K2-294 b,0.842963,0.57891,0.920042,0.084942,0.6985697605321891,0.2795535862120177,0.4419136587344228
1534,K2-3 b,0.921593,0.853288,0.981771,0.458263,0.8867830894779174,0.6707528037757278,0.7712407170321178
1535,K2-3 c,0.815686,0.417369,0.865337,0.672426,0.5834741212204703,0.7628073790689233,0.667141937793398
1540,K2-315 b,0.613082,0.191628,0.798701,0.546808,0.34275892037407285,0.660860118639338,0.47593665627171566
1541,K2-316 b,0.749223,0.444438,0.898314,0.250794,0.5770469406157527,0.47464909282121254,0.5233496029219121
1542,K2-316 c,0.885273,0.643873,0.929054,0.650367,0.7549856835258534,0.7773197944334108,0.7660713519760965
1544,K2-318 b,0.842963,0.57891,0.920042,0.578195,0.6985697605321891,0.7293584058540767,0.7137980995489002
1549,K2-32 e,0.708733,0.411824,0.897442,0.192015,0.5402529583371108,0.41511724323376403,0.4735697611902464
1551,K2-321 b,0.914048,0.68766,0.934429,0.328996,0.792814131861939,0.5544577560860701,0.6630097620288078
1552,K2-322 b,0.906377,0.678544,0.933856,0.359652,0.7842299886436377,0.5795370377396082,0.6741589757061018
1553,K2-323 b,0.945863,0.742284,0.941809,0.741408,0.8379134627704702,0.8356223591264178,0.8367671268065244
1554,K2-324 b,0.988526,0.853511,0.95515,0.300492,0.9185411339651589,0.5357377472233966,0.7014963705127193
1555,K2-325 b,0.96662,0.776833,0.946017,0.619961,0.8665461986876407,0.7658287310730775,0.8146324175707439
1556,K2-326 b,0.982102,0.804458,0.949592,0.145368,0.888853087251206,0.3715377367859152,0.5746672640515437
1560,K2-331 b,0.877106,0.62743,0.926107,0.188622,0.741837325550555,0.4179523352656377,0.5568237087275196
1562,K2-332 b,0.96662,0.776833,0.946017,0.947664,0.8665461986876407,0.9468401418866861,0.9058039112946986
1565,K2-335 b,0.968867,0.781962,0.946878,0.164248,0.8704120731320311,0.3943638139383481,0.585883115355215
1566,K2-336 b,0.712542,0.394442,0.88832,0.379682,0.5301476129947206,0.5807573626222917,0.5548757784615556
1568,K2-338 b,0.643936,0.244287,0.828069,0.23251,0.39661718776674315,0.4387873325313756,0.41716974705300114
1569,K2-339 b,0.906377,0.678544,0.933856,0.451031,0.7842299886436377,0.6489976930128488,0.7134167459635452
1573,K2-342 b,0.93146,0.717055,0.938383,0.199522,0.8172564164936241,0.43269857051531846,0.5946643449554235
1574,K2-343 b,0.840006,0.575296,0.919689,0.309958,0.6951633561804017,0.5339147526169323,0.609227356036657
1575,K2-343 c,0.929013,0.714182,0.93823,0.497806,0.8145454943500701,0.6834153373900823,0.7461051426178649
1576,K2-344 b,0.824946,0.550538,0.915542,0.285759,0.6739169985599116,0.5114922935665795,0.5871144277454903
1577,K2-345 b,0.948219,0.745019,0.941934,0.534316,0.8405005479837595,0.709429635090049,0.7721890941013766
1578,K2-346 b,0.979924,0.797063,0.948053,0.514038,0.8837766478087097,0.6980940251957468,0.7854675024740273
1579,K2-347 b,0.992605,0.84678,0.954415,0.334347,0.9167977213649693,0.5648944963486545,0.7196485163356195
1582,K2-349 b,0.763216,0.464913,0.902274,0.225449,0.5956752808435146,0.4510174841688513,0.5183241905869491
1583,K2-35 b,0.745666,0.440445,0.89778,0.178187,0.5730836425601414,0.39996590462188153,0.47876290324185516
1584,K2-35 c,0.908948,0.681599,0.93405,0.259021,0.7871073928327696,0.49187250893905426,0.6222190033397663
1585,K2-350 b,0.809416,0.530254,0.91297,0.125099,0.6551305760411431,0.3379521179546002,0.47053455315196735
1588,K2-352 b,0.759753,0.46104,0.901806,0.122365,0.5918416368590503,0.33218893899406104,0.44339964524198294
1589,K2-352 c,0.906377,0.678544,0.933856,0.190717,0.7842299886436377,0.4220215809078962,0.5752929511151422
1590,K2-352 d,0.973324,0.787042,0.947055,0.259478,0.8752410340060617,0.4957216328646552,0.6586925796816252
1592,K2-354 b,0.815686,0.538368,0.913999,0.402494,0.6626758185176217,0.606530389598081,0.6339818785917467
1593,K2-355 b,0.977736,0.794575,0.947972,0.166742,0.8814105639258019,0.39757608985450826,0.5919693957985306
1594,K2-356 b,0.984268,0.8069,0.949663,0.379385,0.8911822760804884,0.6002398664325788,0.7313843930257425
1597,K2-36 b,0.780197,0.633071,0.957725,0.108196,0.7027944898667036,0.3219037342125748,0.47563869761838495
1600,K2-366 b,0.997038,0.830725,0.952837,0.268249,0.9100903210945605,0.5055665855384432,0.6783150124885652
1601,K2-367 b,0.992605,0.849034,0.955072,0.542874,0.9180170987350943,0.7200581621841391,0.8130348731566238
1602,K2-368 b,0.749223,0.445322,0.898685,0.242714,0.5776205370362103,0.4670368626671775,0.5193939578292396
1603,K2-368 c,0.756266,0.457145,0.901328,0.336379,0.5879823301511704,0.5506249279791099,0.5689971249421893
1604,K2-368 d,0.914048,0.68766,0.934429,0.474469,0.792814131861939,0.6658510292858305,0.7265645915764298
1605,K2-369 b,0.742085,0.437324,0.897616,0.153259,0.5696767333672668,0.37090124095775145,0.45966706141584407
1606,K2-37 b,0.831025,0.556911,0.915946,0.195114,0.6802991722580588,0.4227456538440106,0.5362774639920759
